group_id,call_index,global_step,uid,data_source,n_rollouts,correct_count,all_wrong,all_correct,mixed,group_success_rate,cost_all_mean,cost_correct_mean,cost_correct_min,cost_correct_max,cost_gap_correct,queries_all_mean,turns_all_mean,tokens_all_mean,is_active_efficiency,keep_GAP,keep_E1_lambda0.05,is_E1_only,is_GAP_only,in_intersection
60:1226,60,77,1226,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,805.0,False,False,False,False,False,False
60:341,60,77,341,nq,8,0,True,False,False,0.0,3.0,,,,0.0,5.0,4.0,2840.75,False,False,False,False,False,False
60:144950,60,77,144950,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1229.0,False,False,False,False,False,False
60:16538,60,77,16538,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1283.0,False,False,False,False,False,False
60:138269,60,77,138269,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1189.0,False,False,False,False,False,False
60:113837,60,77,113837,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1447.0,False,False,False,False,False,False
60:82670,60,77,82670,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1880.0,False,False,False,False,False,False
60:19980,60,77,19980,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,719.0,False,False,False,False,False,False
60:107965,60,77,107965,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1333.0,False,False,False,False,False,False
60:134377,60,77,134377,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1246.0,False,False,False,False,False,False
60:48879,60,77,48879,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1243.0,False,False,False,False,False,False
60:76047,60,77,76047,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,721.0,False,False,False,False,False,False
60:40743,60,77,40743,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1291.0,False,False,False,False,False,False
60:133256,60,77,133256,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1238.0,False,False,False,False,False,False
60:147898,60,77,147898,hotpotqa,8,8,False,True,False,1.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1846.0,False,False,False,False,False,False
60:12201,60,77,12201,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1189.0,False,False,False,False,False,False
60:65291,60,77,65291,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,738.0,False,False,False,False,False,False
60:42624,60,77,42624,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,680.0,False,False,False,False,False,False
60:111194,60,77,111194,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,6.0,3.0,3784.25,False,False,False,False,False,False
60:150536,60,77,150536,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1414.0,False,False,False,False,False,False
60:92601,60,77,92601,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1260.0,False,False,False,False,False,False
60:31232,60,77,31232,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1906.0,False,False,False,False,False,False
60:35631,60,77,35631,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1343.0,False,False,False,False,False,False
60:124497,60,77,124497,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1259.0,False,False,False,False,False,False
60:53582,60,77,53582,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1263.125,False,False,False,False,False,False
60:142851,60,77,142851,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,1772.75,False,False,False,False,False,False
60:62804,60,77,62804,nq,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1350.0,False,False,False,False,False,False
60:138905,60,77,138905,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1240.375,False,False,False,False,False,False
60:103362,60,77,103362,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,615.0,False,False,False,False,False,False
60:98016,60,77,98016,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1298.75,False,False,False,False,False,False
60:68765,60,77,68765,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1310.75,False,False,False,False,False,False
60:57271,60,77,57271,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,741.0,False,False,False,False,False,False
60:106087,60,77,106087,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1256.0,False,False,False,False,False,False
60:163766,60,77,163766,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1265.0,False,False,False,False,False,False
60:59173,60,77,59173,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1374.0,False,False,False,False,False,False
60:65746,60,77,65746,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,723.0,False,False,False,False,False,False
60:78345,60,77,78345,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1197.0,False,False,False,False,False,False
60:134385,60,77,134385,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1203.0,False,False,False,False,False,False
60:164695,60,77,164695,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1322.0,False,False,False,False,False,False
60:68720,60,77,68720,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,764.0,False,False,False,False,False,False
60:31634,60,77,31634,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1188.0,False,False,False,False,False,False
60:32404,60,77,32404,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1418.0,False,False,False,False,False,False
60:3036,60,77,3036,nq,8,8,False,True,False,1.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1975.0,False,False,False,False,False,False
60:165398,60,77,165398,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1343.0,False,False,False,False,False,False
60:65224,60,77,65224,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,724.0,False,False,False,False,False,False
60:139560,60,77,139560,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1380.0,False,False,False,False,False,False
60:60120,60,77,60120,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1594.0,False,False,False,False,False,False
60:167911,60,77,167911,hotpotqa,8,8,False,True,False,1.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1788.5,False,False,False,False,False,False
60:53995,60,77,53995,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1270.0,False,False,False,False,False,False
60:702,60,77,702,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,682.0,False,False,False,False,False,False
60:133261,60,77,133261,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1357.0,False,False,False,False,False,False
60:50623,60,77,50623,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,771.375,False,False,False,False,False,False
60:15380,60,77,15380,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1248.0,False,False,False,False,False,False
60:29676,60,77,29676,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1350.0,False,False,False,False,False,False
60:78014,60,77,78014,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1259.0,False,False,False,False,False,False
60:39066,60,77,39066,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1293.0,False,False,False,False,False,False
60:142730,60,77,142730,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1330.0,False,False,False,False,False,False
60:124082,60,77,124082,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1788.0,False,False,False,False,False,False
60:99565,60,77,99565,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1112.0,False,False,False,False,False,False
60:144309,60,77,144309,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1258.0,False,False,False,False,False,False
60:119623,60,77,119623,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1324.0,False,False,False,False,False,False
60:415,60,77,415,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1073.5,False,False,False,False,False,False
60:112415,60,77,112415,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,3.75,3.0,2117.875,False,False,False,False,False,False
60:155916,60,77,155916,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,2113.0,False,False,False,False,False,False
60:9268,60,77,9268,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1258.0,False,False,False,False,False,False
60:158181,60,77,158181,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1704.0,False,False,False,False,False,False
60:138635,60,77,138635,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1253.0,False,False,False,False,False,False
60:45930,60,77,45930,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1210.0,False,False,False,False,False,False
60:160501,60,77,160501,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1306.625,False,False,False,False,False,False
60:36612,60,77,36612,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1347.0,False,False,False,False,False,False
60:117444,60,77,117444,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,780.75,False,False,False,False,False,False
60:119025,60,77,119025,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1286.0,False,False,False,False,False,False
60:88730,60,77,88730,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1208.0,False,False,False,False,False,False
60:120179,60,77,120179,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1297.0,False,False,False,False,False,False
60:137803,60,77,137803,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1420.0,False,False,False,False,False,False
60:32398,60,77,32398,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,732.5,False,False,False,False,False,False
60:72464,60,77,72464,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1166.0,False,False,False,False,False,False
60:98014,60,77,98014,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1359.0,False,False,False,False,False,False
60:45809,60,77,45809,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1352.0,False,False,False,False,False,False
60:41579,60,77,41579,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1333.0,False,False,False,False,False,False
60:110464,60,77,110464,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1303.125,False,False,False,False,False,False
60:8082,60,77,8082,nq,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,1842.0,False,False,False,False,False,False
60:12565,60,77,12565,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,692.0,False,False,False,False,False,False
60:131377,60,77,131377,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1296.0,False,False,False,False,False,False
60:163337,60,77,163337,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1373.75,False,False,False,False,False,False
60:85867,60,77,85867,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1137.0,False,False,False,False,False,False
60:125836,60,77,125836,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1386.0,False,False,False,False,False,False
60:164847,60,77,164847,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1303.0,False,False,False,False,False,False
60:86447,60,77,86447,hotpotqa,8,0,True,False,False,0.0,2.25,,,,0.0,2.25,3.25,1318.0,False,False,False,False,False,False
60:73770,60,77,73770,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1307.0,False,False,False,False,False,False
60:68690,60,77,68690,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1516.5,False,False,False,False,False,False
60:37344,60,77,37344,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1737.0,False,False,False,False,False,False
60:135911,60,77,135911,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1996.75,False,False,False,False,False,False
60:152609,60,77,152609,hotpotqa,8,0,True,False,False,0.0,4.0,,,,0.0,4.0,5.0,2500.0,False,False,False,False,False,False
60:109018,60,77,109018,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.625,2.0,1155.125,False,False,False,False,False,False
60:28267,60,77,28267,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1219.0,False,False,False,False,False,False
60:137565,60,77,137565,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1292.0,False,False,False,False,False,False
60:111618,60,77,111618,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1203.0,False,False,False,False,False,False
60:66994,60,77,66994,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1234.875,False,False,False,False,False,False
60:58879,60,77,58879,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,674.0,False,False,False,False,False,False
60:55506,60,77,55506,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1221.0,False,False,False,False,False,False
60:85358,60,77,85358,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1470.0,False,False,False,False,False,False
60:23709,60,77,23709,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,639.0,False,False,False,False,False,False
60:99019,60,77,99019,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1330.0,False,False,False,False,False,False
60:34962,60,77,34962,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1275.0,False,False,False,False,False,False
60:70477,60,77,70477,nq,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,2066.0,False,False,False,False,False,False
60:72814,60,77,72814,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,752.5,False,False,False,False,False,False
60:97427,60,77,97427,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1273.0,False,False,False,False,False,False
60:141046,60,77,141046,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1860.25,False,False,False,False,False,False
60:43088,60,77,43088,nq,8,0,True,False,False,0.0,1.5,,,,0.0,2.5,2.5,1620.875,False,False,False,False,False,False
60:66684,60,77,66684,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1200.625,False,False,False,False,False,False
61:76450,61,77,76450,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,701.0,False,False,False,False,False,False
61:69647,61,77,69647,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,758.0,False,False,False,False,False,False
61:114785,61,77,114785,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1390.0,False,False,False,False,False,False
61:127357,61,77,127357,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1221.0,False,False,False,False,False,False
61:57431,61,77,57431,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1185.0,False,False,False,False,False,False
61:103832,61,77,103832,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1283.0,False,False,False,False,False,False
61:113008,61,77,113008,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1305.625,False,False,False,False,False,False
61:707,61,77,707,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,636.0,False,False,False,False,False,False
61:126367,61,77,126367,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1225.0,False,False,False,False,False,False
61:121521,61,77,121521,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1880.0,False,False,False,False,False,False
61:134075,61,77,134075,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,725.0,False,False,False,False,False,False
61:70885,61,77,70885,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1237.0,False,False,False,False,False,False
61:168570,61,77,168570,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1182.5,False,False,False,False,False,False
61:145279,61,77,145279,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,894.375,False,False,False,False,False,False
61:101903,61,77,101903,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1369.0,False,False,False,False,False,False
61:31924,61,77,31924,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1343.0,False,False,False,False,False,False
61:125601,61,77,125601,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1380.0,False,False,False,False,False,False
61:8294,61,77,8294,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1187.0,False,False,False,False,False,False
61:44731,61,77,44731,nq,8,0,True,False,False,0.0,3.625,,,,0.0,3.625,4.625,2255.75,False,False,False,False,False,False
61:124241,61,77,124241,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,740.0,False,False,False,False,False,False
61:45902,61,77,45902,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1234.0,False,False,False,False,False,False
61:122843,61,77,122843,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,700.0,False,False,False,False,False,False
61:20617,61,77,20617,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,786.0,False,False,False,False,False,False
61:100258,61,77,100258,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,2095.0,False,False,False,False,False,False
61:168659,61,77,168659,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1236.0,False,False,False,False,False,False
61:44340,61,77,44340,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1113.0,False,False,False,False,False,False
61:30166,61,77,30166,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1416.0,False,False,False,False,False,False
61:81867,61,77,81867,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1302.75,False,False,False,False,False,False
61:128279,61,77,128279,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1277.0,False,False,False,False,False,False
61:81929,61,77,81929,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1263.0,False,False,False,False,False,False
61:66098,61,77,66098,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,732.0,False,False,False,False,False,False
61:166160,61,77,166160,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1200.0,False,False,False,False,False,False
61:21242,61,77,21242,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1814.0,False,False,False,False,False,False
61:25650,61,77,25650,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,756.0,False,False,False,False,False,False
61:27734,61,77,27734,nq,8,1,False,False,True,0.125,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1809.375,False,True,True,False,False,True
61:7276,61,77,7276,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,747.0,False,False,False,False,False,False
61:15489,61,77,15489,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,677.0,False,False,False,False,False,False
61:45223,61,77,45223,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1313.0,False,False,False,False,False,False
61:50500,61,77,50500,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1252.0,False,False,False,False,False,False
61:155474,61,77,155474,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1421.0,False,False,False,False,False,False
61:100804,61,77,100804,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1355.0,False,False,False,False,False,False
61:83529,61,77,83529,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,751.0,False,False,False,False,False,False
61:75123,61,77,75123,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1180.0,False,False,False,False,False,False
61:144253,61,77,144253,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1359.0,False,False,False,False,False,False
61:92649,61,77,92649,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1235.875,False,False,False,False,False,False
61:77335,61,77,77335,nq,8,0,True,False,False,0.0,2.0,,,,0.0,4.0,3.0,2257.5,False,False,False,False,False,False
61:53781,61,77,53781,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1248.0,False,False,False,False,False,False
61:14536,61,77,14536,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1229.0,False,False,False,False,False,False
61:160221,61,77,160221,hotpotqa,8,0,True,False,False,0.0,2.875,,,,0.0,3.875,3.875,2231.875,False,False,False,False,False,False
61:43640,61,77,43640,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1538.0,False,False,False,False,False,False
61:117005,61,77,117005,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,688.0,False,False,False,False,False,False
61:143844,61,77,143844,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1799.0,False,False,False,False,False,False
61:107599,61,77,107599,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1266.0,False,False,False,False,False,False
61:132115,61,77,132115,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,737.0,False,False,False,False,False,False
61:99899,61,77,99899,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,716.0,False,False,False,False,False,False
61:38004,61,77,38004,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,692.0,False,False,False,False,False,False
61:36051,61,77,36051,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1130.0,False,False,False,False,False,False
61:114752,61,77,114752,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1280.0,False,False,False,False,False,False
61:156104,61,77,156104,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1318.25,False,False,False,False,False,False
61:20013,61,77,20013,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1272.0,False,False,False,False,False,False
61:109892,61,77,109892,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1168.0,False,False,False,False,False,False
61:120551,61,77,120551,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1260.5,False,False,False,False,False,False
61:166747,61,77,166747,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1333.0,False,False,False,False,False,False
61:39658,61,77,39658,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,701.0,False,False,False,False,False,False
61:86394,61,77,86394,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1291.0,False,False,False,False,False,False
61:12718,61,77,12718,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,729.0,False,False,False,False,False,False
61:135534,61,77,135534,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1398.0,False,False,False,False,False,False
61:80266,61,77,80266,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1219.0,False,False,False,False,False,False
61:74409,61,77,74409,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1376.0,False,False,False,False,False,False
61:97810,61,77,97810,hotpotqa,8,0,True,False,False,0.0,1.625,,,,0.0,1.625,2.625,1131.5,False,False,False,False,False,False
61:50303,61,77,50303,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1255.25,False,False,False,False,False,False
61:79724,61,77,79724,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,1700.0,False,False,False,False,False,False
61:163458,61,77,163458,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1499.0,False,False,False,False,False,False
61:134461,61,77,134461,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1711.25,False,False,False,False,False,False
61:10002,61,77,10002,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1294.0,False,False,False,False,False,False
61:14176,61,77,14176,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1204.0,False,False,False,False,False,False
61:20343,61,77,20343,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1214.75,False,False,False,False,False,False
61:131598,61,77,131598,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1316.0,False,False,False,False,False,False
61:47278,61,77,47278,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,690.0,False,False,False,False,False,False
61:1539,61,77,1539,nq,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1762.625,False,False,False,False,False,False
61:48513,61,77,48513,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1347.0,False,False,False,False,False,False
61:140862,61,77,140862,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1222.0,False,False,False,False,False,False
61:58640,61,77,58640,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1269.0,False,False,False,False,False,False
61:145945,61,77,145945,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1225.0,False,False,False,False,False,False
